high,low,volume,close,open,time
2705.43,2635.03,1711232.0,2689.19,2671.04,1645765200
2715.03,2651.845,1796842.0,2701.14,2657.29,1646024400
2725.11,2664.37,1241123.0,2681.23,2697.99,1646110800
2705.25,2661.4308,1102009.0,2691.43,2692.56,1646197200
2728.7899,2661.02,1185848.0,2677.99,2720.2,1646283600
2677.03,2606.75,1440165.0,2638.13,2657.99,1646370000
2634.7,2525.9,2141441.0,2527.57,2629.76,1646629200
2625.0,2513.4937,1910273.0,2542.09,2525.0,1646715600
2674.71,2598.01,1726504.0,2668.4,2625.0,1646802000
2665.435,2618.25,1310105.0,2648.59,2625.32,1646888400
2675.91,2592.63,1516265.0,2597.41,2669.7,1646974800
2608.18,2505.5,1854876.0,2519.02,2605.0,1647230400
2597.09,2514.41,1499947.0,2583.96,2537.01,1647316800
2666.66,2574.69,1697679.0,2665.61,2617.01,1647403200
2681.608,2643.7,1355774.0,2676.78,2662.98,1647489600
2724.88,2645.165,2173770.0,2722.51,2668.7,1647576000
2741.0,2681.845,1311712.0,2722.03,2723.4,1647835200
2821.0,2722.03,1749170.0,2797.36,2722.03,1647921600
2791.77,2756.7,1224953.0,2765.51,2774.05,1648008000
2832.375,2755.01,1296124.0,2831.44,2784.0,1648094400
2840.7,2794.75,1202650.0,2833.46,2838.32,1648180800
2840.05,2796.225,1752465.0,2829.11,2818.01,1648440000
2875.87,2840.765,1715852.0,2850.11,2852.95,1648526400
2854.4063,2832.0,994240.0,2838.77,2849.2,1648612800
2842.155,2780.49,1866595.0,2781.35,2841.06,1648699200
2809.415,2766.15,1292319.0,2803.01,2790.0,1648785600
2874.24,2806.21,1296785.0,2859.43,2807.17,1649044800
2859.81,2807.65,1068104.0,2811.82,2857.38,1649131200
2787.21,2710.34,1619734.0,2730.96,2775.0,1649217600
2743.29,2684.5479,1302421.0,2717.77,2720.2,1649304000
2713.4,2659.31,1254055.0,2665.75,2711.67,1649390400
2641.85,2573.37,1840276.0,2576.47,2635.06,1649649600
2632.0,2535.7797,1630139.0,2554.29,2630.91,1649736000
2606.68,2554.825,1387022.0,2597.88,2560.0,1649822400
2609.59,2532.02,1577051.0,2534.6,2609.59,1649908800
2564.25,2523.64,1035634.0,2553.53,2540.0,1650254400
2606.66,2539.99,1323658.0,2600.18,2551.1,1650340800
2627.98,2550.0,1576822.0,2560.8,2617.84,1650427200
2601.97,2490.53,1812458.0,2496.29,2585.0,1650513600
2508.04,2378.5,2848462.0,2392.71,2500.0,1650600000
2465.55,2370.22,2292264.0,2461.48,2382.02,1650859200
2450.2,2370.22,3633896.0,2373.0,2445.89,1650945600
2344.84,2254.7301,4582879.0,2285.89,2289.17,1651032000
2392.99,2282.3,2433990.0,2370.45,2328.42,1651118400
2358.395,2276.29,2127866.0,2282.19,2336.61,1651204800
2334.91,2252.0,1768569.0,2331.66,2268.1,1651464000
2368.8363,2320.69,1246678.0,2346.68,2328.61,1651550400
2457.09,2302.32,2486453.0,2445.22,2340.63,1651636800
2420.78,2300.115,2279766.0,2330.11,2404.08,1651723200
2351.43,2280.31,1972398.0,2314.93,2303.69,1651809600
2301.5418,2240.0101,2024907.0,2250.22,2265.0,1652068800
2325.0,2258.01,1979769.0,2287.9,2310.15,1652155200
